date,AEGS.NS,ARTI.NS,ASHT.NS,BOB.NS,BRIT.NS,CEMI.NS,CHPC.NS,GENS.NS,GICH.NS,HEGL.NS,HLVL.NS,IMCL.NS,JAAO.NS,JKIN.NS,KAMT.NS,MDRD.BO,NALU.NS,OSGL.NS,SEAM.NS,TAJG.NS,TANE.BO,THOM.NS,TVEL.NS,VENK.NS,VSTI.NS,WHEL.NS,WIPR.NS,WRRN.BO,WSTC.NS,XPRO.NS
28-05-2014,17.50,30.66,113.89,143.98,376.69,21.39,71.94,72.75,113.72,38.16,24.40,30.99,46.04,39.44,63.30,17.30,26.60,29.64,98.55,82.79,29.29,35.12,25.28,316.30,110.39,267.64,84.08,180.55,49.64,24.42
29-05-2014,17.12,30.91,117.91,144.44,371.77,21.61,71.75,70.08,115.13,38.31,23.65,116.19,45.07,36.48,60.00,17.13,26.50,29.36,103.48,81.43,27.05,34.35,25.52,1114.38,110.61,255.10,81.72,178.10,50.48,24.98
30-05-2014,16.36,31.27,116.62,138.81,376.82,23.77,69.71,72.26,114.43,38.10,23.60,30.76,46.41,35.52,60.75,17.13,25.51,28.93,108.65,79.53,29.34,34.98,26.79,297.18,109.95,260.03,31.35,178.05,49.55,59.20
02-06-2014,16.74,31.12,118.40,144.13,381.18,26.14,71.10,70.62,117.86,38.79,22.95,30.57,47.43,38.89,66.60,17.55,27.69,30.02,109.54,80.60,31.86,34.35,26.70,305.92,108.59,264.29,81.61,183.80,48.50,25.14
03-06-2014,16.52,31.26,120.14,143.24,384.13,25.55,72.79,68.64,121.45,39.83,23.55,30.76,48.58,39.37,62.65,18.80,27.59,29.36,107.32,84.64,31.39,34.61,28.02,305.92,111.09,263.78,80.81,177.00,50.06,24.98
04-06-2014,17.05,32.51,122.52,146.73,384.43,27.12,74.60,69.68,125.07,44.49,23.95,31.37,141.24,40.22,66.65,18.90,29.22,30.26,106.43,84.01,32.04,34.77,28.54,305.45,110.04,266.60,80.45,182.55,53.31,25.87
05-06-2014,19.20,33.94,127.79,145.81,382.74,26.87,76.64,69.33,127.85,45.45,25.95,33.60,49.86,40.99,67.85,18.65,29.40,29.97,107.91,83.67,32.74,34.58,27.78,303.20,111.45,273.79,81.91,183.40,54.16,25.97
06-06-2014,20.56,35.40,134.54,148.99,378.40,25.88,76.83,68.24,125.07,44.18,27.95,33.34,52.10,41.24,68.85,19.60,28.91,35.32,107.81,84.84,35.63,37.15,28.87,319.67,110.74,275.46,83.25,196.45,53.14,25.51
09-06-2014,20.30,34.67,139.16,149.08,376.86,27.17,76.18,68.79,128.55,45.53,12.30,33.38,209.86,46.51,69.95,20.00,29.17,38.02,109.34,85.81,34.23,40.62,27.45,320.98,110.71,280.87,83.68,200.10,52.17,25.51
10-06-2014,20.11,34.34,138.66,146.30,374.57,28.53,74.60,65.32,126.70,46.32,26.50,36.45,54.83,47.64,70.40,19.70,29.01,44.51,114.07,88.25,32.28,44.24,26.13,320.70,110.27,275.59,85.84,199.45,51.45,25.47
11-06-2014,20.28,34.55,147.70,146.84,414.51,29.90,72.33,69.03,123.11,44.75,26.80,35.61,53.25,47.55,69.75,19.75,29.30,48.96,119.74,39.71,34.70,42.42,25.94,320.73,110.11,277.65,86.28,194.00,53.94,25.57
12-06-2014,20.02,36.10,146.45,145.92,2084.05,31.39,71.79,69.38,123.78,44.50,26.35,151.03,54.55,48.82,83.70,18.85,29.48,44.60,122.55,87.13,38.15,41.16,26.37,326.38,110.25,279.81,87.01,213.30,59.18,85.16
13-06-2014,19.11,123.29,143.03,140.17,396.19,31.33,68.52,66.56,114.06,43.86,25.05,33.38,50.06,20.26,100.40,17.00,28.34,40.15,116.44,83.43,36.66,39.23,25.24,927.41,111.66,280.12,86.72,206.25,55.68,25.14
16-06-2014,19.29,35.22,137.27,142.09,405.64,31.00,67.60,65.96,114.13,44.96,23.80,34.06,24.18,47.26,95.85,15.40,28.31,36.18,115.94,81.58,36.75,40.09,24.34,316.33,112.31,280.76,87.66,204.00,54.28,25.51
17-06-2014,19.38,36.66,139.26,146.07,405.13,30.38,69.21,65.07,118.38,45.08,108.02,34.82,51.49,50.07,105.40,16.05,28.60,39.77,117.13,82.60,40.39,40.23,24.91,318.17,113.25,276.85,87.66,208.00,56.65,24.68
18-06-2014,19.36,37.67,141.79,646.96,399.74,29.62,67.52,61.80,120.86,44.22,23.95,33.72,52.88,49.35,109.95,16.65,29.89,37.22,115.80,81.24,40.62,41.63,26.13,319.02,115.32,274.52,86.74,208.40,55.72,25.14
19-06-2014,19.32,38.26,138.91,140.64,392.85,29.66,66.90,63.73,118.38,44.09,23.55,33.83,53.64,50.04,105.90,16.95,29.12,36.93,115.25,81.33,39.04,41.60,27.41,320.14,115.03,282.01,87.84,211.95,55.17,25.14
20-06-2014,20.24,38.62,138.91,138.45,391.66,29.62,65.33,63.34,115.46,43.44,22.85,32.62,51.86,50.59,100.80,16.65,29.01,36.74,113.14,80.65,37.78,40.02,28.77,316.90,115.14,275.59,87.77,201.25,54.07,24.22
23-06-2014,21.73,37.60,136.03,139.21,398.82,13.50,66.37,61.80,118.68,43.48,22.65,33.26,51.71,52.95,96.60,16.85,28.49,35.75,271.62,79.39,36.15,39.85,30.19,319.17,108.01,273.24,86.89,209.30,54.45,24.12
24-06-2014,21.74,39.54,142.33,144.14,402.86,30.19,69.75,63.78,124.70,44.06,23.75,33.83,54.92,54.86,96.15,17.10,30.23,37.41,111.46,82.31,37.69,40.56,31.70,317.27,110.40,314.38,86.87,197.25,54.70,23.95
25-06-2014,22.17,7.93,139.01,144.69,426.49,29.29,69.48,65.02,125.55,44.78,24.70,34.82,54.46,54.50,98.90,17.60,32.26,36.70,113.53,82.79,37.08,40.35,32.69,317.61,107.90,356.18,86.52,200.50,55.30,23.85
26-06-2014,21.59,38.98,139.40,141.33,418.77,30.03,71.75,63.43,125.67,44.82,24.60,33.98,53.70,54.14,95.90,17.95,31.79,36.13,119.20,84.79,37.17,40.14,31.89,320.14,107.82,367.33,87.55,198.05,54.37,24.81
27-06-2014,21.00,38.54,138.06,141.09,417.47,30.79,72.33,63.88,130.06,44.63,25.80,33.79,54.89,54.33,93.10,17.50,30.52,36.32,119.30,84.01,38.43,40.02,31.75,325.19,107.23,365.00,89.27,199.10,53.65,25.31
30-06-2014,21.22,39.16,139.26,146.10,431.26,32.33,74.02,63.39,128.55,46.77,27.05,34.51,53.79,55.00,93.00,17.85,30.62,36.65,125.11,93.55,39.83,41.39,32.97,333.08,108.88,141.71,89.34,53.19,54.28,24.81
01-07-2014,20.94,40.75,137.07,146.40,434.59,33.94,72.87,62.00,128.03,46.86,28.40,34.78,56.69,56.06,88.35,18.25,31.66,37.26,119.74,92.09,40.48,41.82,33.49,342.56,107.98,359.71,88.00,202.10,55.46,119.53
02-07-2014,21.57,42.48,139.16,146.84,440.60,35.63,73.02,62.59,129.95,47.18,29.80,34.70,56.39,55.91,90.00,18.15,31.35,36.65,117.27,89.61,39.50,41.18,32.59,368.98,108.74,353.87,88.43,200.45,54.28,25.31
03-07-2014,23.11,43.16,137.07,146.02,435.51,37.41,72.14,62.44,127.85,27.22,29.00,34.97,55.09,54.68,87.05,18.60,30.75,36.08,118.31,89.56,39.22,41.28,32.59,377.37,108.35,345.21,90.83,199.95,53.14,25.08
04-07-2014,22.96,43.65,140.00,145.94,434.10,37.67,74.45,63.43,127.92,46.76,27.75,34.93,55.28,54.58,91.40,18.90,63.46,37.88,119.99,96.62,38.06,43.08,32.50,387.64,108.54,339.55,89.40,199.25,53.02,13.40
07-07-2014,23.71,45.16,140.99,144.21,429.95,36.24,74.14,61.50,130.69,46.15,28.10,34.25,55.02,52.86,91.10,19.55,30.49,157.31,122.45,94.96,39.92,42.05,30.99,376.53,107.73,334.47,91.17,199.90,52.38,24.65
08-07-2014,21.94,42.64,142.04,138.75,436.39,34.44,70.60,60.51,123.96,44.38,71.81,33.07,53.42,51.03,87.05,19.05,28.13,34.57,114.42,94.87,38.01,39.74,29.67,355.10,105.68,339.09,89.89,196.45,50.23,24.18
09-07-2014,21.47,41.50,142.43,139.10,426.66,32.92,69.48,59.72,122.89,42.72,25.65,32.66,52.46,47.62,84.25,19.15,28.47,32.72,104.66,93.94,36.38,39.69,28.63,343.72,107.12,327.99,89.16,81.14,48.37,23.32
10-07-2014,21.48,39.86,155.24,137.59,1370.15,34.48,70.06,57.59,123.30,42.34,26.40,33.22,53.42,48.98,84.50,18.85,29.40,33.05,106.88,94.53,35.59,41.16,28.96,348.24,87.50,328.23,89.07,189.65,49.26,22.79
11-07-2014,21.76,37.33,149.58,130.47,421.06,33.05,66.14,54.42,122.37,40.28,25.10,32.12,52.05,45.83,80.45,18.00,26.88,30.26,100.47,94.53,35.91,40.06,27.55,341.04,90.71,325.37,90.40,191.65,47.19,22.40
14-07-2014,22.18,37.78,152.06,132.88,419.26,31.46,66.44,50.55,122.34,40.77,23.85,32.66,52.16,50.99,80.05,17.10,27.35,29.97,101.75,96.86,34.14,40.00,26.18,332.21,90.55,320.26,88.10,180.55,48.16,23.49
15-07-2014,22.99,38.74,153.95,138.28,420.65,33.03,67.60,51.05,123.26,40.85,25.00,32.50,241.83,49.95,80.55,17.40,28.23,31.49,104.81,97.64,34.79,41.26,26.84,331.18,91.49,326.48,87.62,188.00,49.49,24.08
16-07-2014,23.61,40.52,163.23,139.63,417.83,34.69,69.83,52.48,124.33,42.40,26.25,32.84,53.27,51.89,83.10,18.25,28.83,33.29,108.31,98.66,34.42,40.90,28.16,336.79,93.24,1399.18,87.53,191.00,49.36,23.49
17-07-2014,24.23,119.62,159.26,141.02,422.62,35.35,69.71,52.43,125.48,42.50,26.20,33.49,55.22,53.88,83.15,19.15,29.30,33.33,105.70,97.40,33.72,40.93,27.78,342.66,94.81,332.96,87.86,190.10,49.67,24.35
18-07-2014,5.12,41.58,163.78,139.51,425.38,34.38,209.25,62.89,124.96,42.67,25.50,8.17,18.34,52.57,81.20,19.05,29.06,33.05,106.83,97.20,34.75,40.60,29.15,340.41,97.36,334.47,89.45,185.60,52.11,23.75
21-07-2014,25.81,41.82,164.62,139.59,441.50,34.38,69.48,70.37,125.78,42.77,26.75,33.34,55.33,55.83,81.00,18.90,29.64,33.33,109.05,96.23,36.47,42.52,30.57,340.38,99.95,333.20,89.93,191.35,51.99,23.82
22-07-2014,25.45,42.72,164.67,138.69,445.01,35.31,67.79,66.16,126.07,166.30,26.25,34.48,55.11,53.34,81.30,18.30,31.50,33.43,107.86,97.40,38.29,42.84,30.61,335.42,99.58,334.07,92.20,186.55,54.69,24.51
23-07-2014,25.52,44.03,162.89,142.30,452.25,35.41,68.14,64.82,128.03,42.50,25.45,33.83,55.22,55.91,80.15,18.00,30.96,146.71,109.44,23.64,39.13,41.63,29.58,336.48,99.89,327.21,94.21,184.70,53.27,23.56
24-07-2014,25.57,43.93,161.50,147.16,460.58,35.78,67.52,60.96,124.08,42.91,25.85,33.41,56.54,54.51,80.00,17.85,31.69,31.96,107.07,97.11,37.92,40.90,31.04,336.67,99.15,338.78,95.19,185.45,52.59,23.16
25-07-2014,25.35,42.17,158.87,143.72,464.58,34.81,65.21,66.90,122.08,42.38,24.85,9.19,53.96,54.50,80.00,17.25,32.18,30.73,103.72,95.84,36.05,40.06,29.86,327.34,98.97,333.34,90.93,180.45,50.78,23.16
28-07-2014,26.74,41.52,149.33,144.46,463.46,35.33,64.90,71.51,121.19,41.90,24.95,32.69,53.05,54.70,76.00,17.70,31.63,30.21,103.23,99.84,36.15,40.58,29.01,320.92,97.47,334.47,91.92,107.19,49.45,22.20
30-07-2014,28.04,41.54,148.99,147.79,481.20,36.15,65.29,67.35,120.30,44.90,26.15,32.69,51.23,53.56,253.51,17.85,30.57,30.64,102.59,100.47,37.03,41.54,30.28,321.26,97.23,341.51,90.88,186.00,48.20,21.97
31-07-2014,27.37,41.54,150.18,145.34,496.88,35.96,65.02,65.27,117.83,43.24,25.30,32.31,48.76,52.68,74.05,17.90,11.89,30.64,104.71,98.62,107.03,43.45,30.05,320.17,96.81,343.62,89.83,757.32,48.46,22.10
01-08-2014,28.52,41.85,151.87,148.96,497.36,35.14,64.56,62.69,114.43,41.92,24.70,32.28,47.39,50.53,74.00,17.40,29.53,29.07,103.92,96.33,35.45,49.73,29.29,317.58,97.23,334.02,88.45,181.90,48.12,23.03
04-08-2014,31.51,123.31,150.08,149.79,482.32,33.60,65.40,63.34,113.39,42.80,25.10,32.35,47.43,53.33,74.25,17.20,30.39,30.21,108.45,94.13,35.54,47.35,29.25,318.05,99.34,334.67,90.54,191.50,48.63,23.16
05-08-2014,30.41,46.66,151.17,151.60,488.38,34.65,67.21,62.44,115.50,42.62,24.90,32.66,46.80,54.22,77.90,17.10,31.04,30.49,113.04,93.98,35.82,47.93,28.63,315.49,99.33,376.05,90.68,192.00,48.59,22.89
06-08-2014,30.68,47.63,148.79,148.79,498.27,33.89,68.48,60.06,119.64,42.66,24.65,32.43,49.04,52.93,77.55,18.80,30.36,31.68,111.81,96.37,35.68,180.62,28.68,311.94,99.39,387.57,90.99,188.30,48.51,23.16
07-08-2014,30.94,47.97,145.71,146.43,496.56,33.91,67.21,62.84,118.09,43.90,24.65,32.31,47.54,52.44,81.05,19.45,30.78,31.25,106.78,96.72,36.01,46.84,27.36,310.86,98.05,377.41,91.20,181.50,48.98,22.86
08-08-2014,30.81,47.88,143.97,143.24,488.96,32.21,68.48,60.81,115.35,43.29,23.85,31.93,47.11,50.03,77.60,19.60,29.22,30.45,105.70,96.72,35.45,46.72,28.02,306.64,97.17,359.47,90.44,174.60,49.84,22.07
11-08-2014,30.84,49.20,136.52,148.80,500.15,32.91,67.75,61.35,117.12,43.75,23.50,32.28,47.89,49.72,77.60,19.30,29.53,30.11,109.64,97.54,34.05,46.55,29.29,297.13,97.62,371.17,89.60,187.00,49.36,21.57
12-08-2014,30.05,50.17,136.82,152.38,498.63,34.56,67.21,60.41,117.57,43.81,23.10,32.58,46.93,50.42,77.00,18.10,29.17,29.83,115.45,97.35,16.00,45.95,28.82,288.87,97.84,375.74,89.73,179.90,49.92,22.50
13-08-2014,28.34,50.73,136.82,145.88,490.52,33.69,64.98,58.18,115.57,195.34,21.05,34.17,45.85,46.01,73.35,17.50,28.36,28.74,111.36,97.25,33.58,44.78,27.26,279.49,96.59,359.29,90.80,179.70,48.12,22.03
14-08-2014,28.91,49.50,137.07,146.40,515.29,33.20,65.56,57.14,299.41,42.33,21.75,34.29,46.41,44.81,72.85,16.75,29.38,28.84,116.68,93.40,34.05,46.02,27.59,276.74,97.40,361.40,90.09,177.10,50.35,22.69
18-08-2014,29.61,51.50,138.41,147.74,549.54,33.35,68.56,57.24,117.05,43.44,23.90,33.98,201.81,48.18,74.85,16.00,30.15,30.02,135.61,93.64,35.03,47.96,27.78,280.56,97.58,378.27,90.37,179.95,51.21,22.46
19-08-2014,29.32,52.58,140.05,147.90,555.34,34.51,73.29,58.73,118.20,43.20,24.45,35.69,46.33,49.24,76.20,8.32,30.39,29.69,132.25,96.52,36.47,48.54,28.16,286.35,97.57,372.03,90.33,179.50,51.56,23.22
20-08-2014,80.90,54.99,139.45,146.74,545.21,35.13,72.06,60.41,122.74,44.77,24.10,35.95,46.00,49.25,74.75,16.20,29.56,30.16,136.84,97.98,35.91,49.10,27.88,292.94,96.39,382.40,91.11,185.40,52.42,22.83
21-08-2014,30.62,57.52,139.21,150.26,238.23,36.88,72.02,62.15,121.27,45.93,23.60,34.70,46.59,49.28,76.65,17.15,30.08,13.99,135.70,98.28,35.31,51.13,26.98,290.42,96.95,377.36,90.95,191.15,52.20,22.93
22-08-2014,30.04,55.93,137.32,153.34,540.73,38.73,69.68,60.71,120.82,49.87,24.75,35.46,46.87,48.70,77.95,18.85,29.89,29.69,132.40,106.71,35.07,50.66,27.26,290.70,97.03,380.34,91.91,189.60,51.73,22.86
25-08-2014,8.79,56.83,140.35,149.30,528.88,38.54,69.60,59.57,120.82,48.49,24.35,35.27,48.08,48.27,77.05,18.85,28.00,29.17,135.31,102.86,35.40,51.15,27.26,285.63,97.45,378.85,91.64,188.85,49.97,21.97
26-08-2014,28.95,56.82,139.11,148.59,543.70,9.51,68.10,58.48,120.01,46.72,23.20,35.20,48.34,46.67,73.60,17.85,27.56,85.94,140.98,107.20,35.45,50.54,27.45,281.50,98.04,380.40,90.91,189.80,49.24,21.90
27-08-2014,28.98,55.99,139.45,147.99,545.10,39.46,70.33,57.44,121.97,47.97,24.15,34.93,182.98,47.86,33.28,17.70,27.35,28.60,142.11,112.81,35.49,52.64,27.26,300.97,96.64,386.49,92.17,189.70,48.94,21.83
28-08-2014,30.33,54.22,139.45,145.28,537.77,41.43,68.64,58.33,126.96,47.76,23.80,18.49,193.98,46.96,80.95,17.35,29.32,28.27,141.52,120.96,36.29,51.25,27.03,291.93,96.84,382.70,93.28,184.05,48.68,22.50
01-09-2014,30.90,53.90,137.96,148.20,546.29,40.97,71.41,59.47,131.06,48.00,24.35,35.12,49.06,49.41,79.95,17.25,30.08,28.13,145.26,115.54,35.82,51.92,27.64,291.58,100.11,379.96,93.37,187.00,49.19,23.16
02-09-2014,30.36,54.51,140.99,148.31,543.94,40.39,70.83,61.70,134.80,48.12,24.90,35.12,48.67,50.48,83.15,17.80,30.60,33.71,141.27,113.98,35.49,51.24,27.03,290.92,99.04,383.06,92.57,182.90,49.79,24.08
03-09-2014,31.70,56.56,140.99,147.69,554.56,40.42,69.75,60.96,132.99,49.15,24.45,34.40,48.06,50.60,83.40,17.20,29.69,32.15,140.09,112.18,36.47,226.84,26.75,289.19,100.35,395.44,95.25,184.75,49.28,23.32
04-09-2014,32.23,58.04,139.55,146.14,542.75,93.11,67.71,60.71,72.25,234.33,24.15,34.67,50.30,52.19,84.45,17.75,30.28,31.30,143.05,118.91,37.78,50.45,27.36,288.75,102.50,396.73,95.24,180.00,50.01,23.36
05-09-2014,31.85,57.18,146.60,147.54,545.54,40.55,67.98,59.22,131.06,51.44,23.95,35.20,55.70,53.36,82.00,19.20,32.90,30.73,141.47,56.06,37.13,50.62,32.83,291.52,104.14,409.79,96.02,183.45,52.07,23.09
08-09-2014,31.56,57.14,148.09,148.40,549.95,42.05,71.29,64.18,128.56,54.75,25.35,35.84,60.06,62.86,80.00,20.05,33.81,32.25,142.01,114.86,37.50,50.73,23.48,290.83,107.32,413.91,97.80,188.00,185.46,23.85
09-09-2014,31.47,57.01,147.55,150.42,551.68,44.15,70.18,62.64,130.14,55.05,24.60,36.75,59.62,62.50,84.00,19.75,32.80,33.10,141.62,113.35,38.48,52.27,43.30,819.45,106.92,402.02,97.03,186.00,57.53,25.11
10-09-2014,33.25,56.61,146.01,151.05,251.94,44.07,69.94,64.23,128.60,53.04,24.50,43.16,59.45,63.41,81.95,19.05,33.66,33.14,149.11,114.76,39.36,51.60,47.59,296.06,103.50,399.46,95.98,189.00,55.94,24.35
11-09-2014,33.38,55.53,145.91,154.01,582.34,44.55,72.29,62.64,129.75,52.75,24.50,42.29,65.39,63.78,80.10,19.65,34.41,33.90,150.29,114.61,40.34,52.06,52.31,304.47,100.10,404.97,94.72,190.00,58.30,24.32
12-09-2014,33.29,57.79,141.19,157.46,597.82,43.40,252.89,61.50,130.56,54.73,24.90,45.32,301.27,63.65,80.45,19.35,34.12,34.66,147.48,116.81,42.35,52.18,200.30,320.06,104.59,415.14,94.88,188.15,26.70,24.71
15-09-2014,33.42,58.52,140.50,158.28,632.31,43.29,78.06,60.26,129.02,55.73,24.30,44.87,60.90,65.83,79.40,19.40,34.15,33.48,146.89,342.16,44.26,53.21,50.28,341.99,102.62,404.95,93.77,192.90,55.34,25.90
16-09-2014,32.45,56.30,137.27,153.89,621.47,41.56,71.56,59.62,126.67,51.03,23.00,40.81,58.28,65.54,78.20,18.80,31.72,31.35,135.26,111.54,41.70,50.75,47.78,330.34,103.20,388.88,92.32,183.90,51.86,24.85
17-09-2014,32.54,56.26,135.88,154.79,628.74,41.65,72.02,61.40,124.48,51.07,22.95,40.05,58.73,71.15,75.05,18.55,33.91,30.40,135.06,108.57,39.78,50.96,45.66,197.23,104.10,384.26,93.62,184.70,51.26,25.37
18-09-2014,32.89,57.82,140.99,159.57,611.87,43.74,79.33,69.97,125.91,52.11,23.85,43.58,61.63,78.68,81.75,19.00,34.65,31.72,141.17,111.40,40.76,52.02,43.40,1658.07,103.94,415.07,96.01,186.55,56.50,25.08
19-09-2014,35.59,57.07,139.26,158.27,595.01,45.20,78.06,68.33,126.79,52.18,23.60,42.60,60.48,85.88,79.95,19.00,35.58,30.97,140.14,108.91,41.09,207.05,44.58,342.02,102.95,410.17,97.10,185.40,55.08,25.04
22-09-2014,33.60,57.21,140.79,47.05,592.50,44.06,82.10,67.44,125.87,51.83,23.05,42.25,59.71,86.75,80.60,19.00,34.10,34.99,139.40,110.91,40.48,53.20,43.35,351.79,102.65,430.60,95.96,189.70,54.91,24.68
23-09-2014,32.57,58.07,140.74,154.90,599.84,43.10,77.75,63.36,542.28,50.01,21.95,40.76,58.93,82.38,77.05,18.75,31.59,33.19,137.43,108.32,38.57,51.01,41.23,341.49,35.70,409.23,96.15,184.95,52.20,24.98
24-09-2014,31.26,56.02,140.00,150.96,602.13,42.47,79.87,61.58,122.13,49.13,21.80,38.95,56.91,83.45,79.00,17.85,31.49,32.29,136.54,104.86,39.04,50.55,39.20,329.67,101.17,404.01,97.81,184.00,50.78,24.78
25-09-2014,31.16,55.49,141.00,147.91,607.47,41.16,75.87,58.80,117.36,47.33,89.59,7.42,55.47,77.54,75.00,17.00,29.87,30.54,126.74,107.40,36.89,48.10,37.26,323.88,101.83,392.72,96.13,181.50,49.36,23.59
26-09-2014,31.02,22.63,137.00,149.49,609.18,41.73,78.72,60.38,119.90,46.99,20.50,37.38,56.06,47.93,77.95,16.10,30.70,30.45,128.71,104.91,36.57,47.68,36.18,310.08,103.72,402.76,97.13,181.00,49.88,23.32
29-09-2014,31.33,53.70,130.15,149.89,609.55,42.70,78.14,59.69,121.94,47.51,21.70,41.35,60.98,80.60,79.30,16.55,30.83,30.87,135.56,113.10,37.31,50.33,35.71,322.71,103.24,406.46,97.83,184.85,50.31,24.51
30-09-2014,31.51,54.16,134.75,150.41,602.30,42.01,78.49,60.14,120.63,47.27,22.20,40.33,60.96,84.21,79.00,16.65,30.10,30.78,149.85,114.18,38.20,50.45,35.28,369.87,103.02,405.99,98.48,203.80,50.44,23.72
01-10-2014,31.90,54.51,130.20,149.80,605.27,42.59,77.14,64.06,120.05,46.76,21.80,41.31,59.58,82.71,75.60,16.00,29.55,30.21,141.27,45.60,36.94,49.42,34.06,356.26,104.97,399.32,101.61,191.60,50.31,23.56
07-10-2014,31.25,56.10,130.00,144.43,606.41,41.14,75.10,63.36,118.21,46.90,21.65,39.93,59.50,86.33,73.95,15.35,28.22,29.55,133.49,107.74,40.62,50.55,34.53,334.59,106.94,395.86,102.06,201.65,49.67,23.22
08-10-2014,31.11,55.06,128.70,143.03,593.50,144.94,78.49,64.56,118.86,46.71,21.35,39.34,58.32,85.45,71.55,16.15,30.00,29.88,134.27,107.98,48.74,50.83,32.83,334.93,106.44,392.70,97.95,199.70,50.01,7.68
09-10-2014,30.95,54.80,131.85,145.21,584.91,45.36,81.83,67.78,120.25,47.89,21.65,39.97,58.76,87.11,71.85,16.85,31.20,30.21,136.69,108.42,52.52,52.02,33.63,338.87,106.88,400.42,96.91,191.65,50.78,23.79
10-10-2014,64.97,53.33,130.50,143.21,576.23,44.23,80.22,156.41,121.40,46.88,20.90,39.38,59.43,88.05,72.05,17.20,30.81,29.50,138.41,249.50,47.95,51.32,34.95,326.30,106.57,396.51,96.48,189.00,49.84,27.36
13-10-2014,30.49,55.68,129.55,144.25,581.12,46.20,80.18,66.64,121.63,47.03,20.70,38.99,58.78,87.91,76.20,16.25,31.51,29.78,135.80,108.27,46.13,50.96,36.70,326.90,106.52,398.27,96.46,191.00,49.36,26.37
14-10-2014,30.47,166.09,128.30,145.28,579.78,45.59,78.14,65.90,123.52,46.68,23.00,38.72,59.65,87.97,71.40,17.15,31.77,29.36,138.12,106.37,44.91,28.09,38.49,326.02,107.24,395.55,95.72,194.45,49.41,27.62
16-10-2014,28.65,49.97,126.10,144.64,572.77,43.50,76.41,68.98,122.67,45.93,53.12,39.23,57.86,86.10,76.45,8.83,30.44,27.94,133.09,103.06,43.19,221.06,40.38,309.01,106.66,387.50,94.60,183.75,48.20,25.28
17-10-2014,28.51,50.41,129.65,145.35,581.06,43.37,76.79,67.19,121.13,46.08,21.25,38.64,57.73,86.31,74.85,16.70,31.20,27.89,129.10,102.47,41.04,52.57,41.89,304.63,106.14,384.60,93.38,177.85,47.65,9.47
20-10-2014,7.25,52.39,125.95,145.64,588.46,43.48,78.22,68.08,121.29,46.18,21.50,38.87,56.99,86.64,77.00,16.85,30.89,27.94,126.49,101.69,42.54,53.86,39.81,310.93,107.31,384.75,91.81,179.95,48.12,25.54
21-10-2014,28.71,52.69,129.20,147.33,601.89,44.14,76.98,66.15,121.32,46.83,21.20,38.60,56.56,86.24,72.10,16.70,30.78,27.70,126.88,99.59,41.70,53.60,38.44,309.67,108.69,390.02,94.60,180.00,48.72,24.91
22-10-2014,29.93,53.99,130.00,148.00,298.07,45.67,80.83,65.50,122.75,47.84,21.75,39.11,56.88,85.17,71.80,16.40,31.12,28.08,132.50,99.64,43.52,53.02,39.53,314.39,108.92,388.77,96.31,184.90,49.02,25.14
23-10-2014,30.77,53.30,129.00,148.23,625.65,46.03,80.83,66.34,124.87,137.37,21.80,39.85,58.45,84.88,72.00,16.35,31.22,28.69,131.61,99.69,43.24,53.58,40.00,314.46,109.58,387.97,92.45,181.40,50.01,26.10
27-10-2014,30.67,53.41,32.16,150.97,622.81,45.59,77.41,66.69,127.75,47.98,21.35,39.46,58.91,83.94,76.80,16.45,30.78,29.21,128.85,98.42,45.05,52.76,38.25,317.80,109.78,395.31,91.55,182.15,49.02,24.91
28-10-2014,30.83,52.65,127.30,153.31,625.41,45.06,78.60,69.57,127.95,49.16,21.75,39.27,59.21,85.88,76.75,17.35,30.70,29.45,127.08,100.86,45.24,54.79,39.95,310.55,109.08,390.64,91.37,184.00,49.49,25.08
29-10-2014,31.33,53.74,562.85,151.08,631.36,163.35,78.37,66.15,127.79,49.26,21.60,40.17,62.35,85.92,77.75,17.55,30.73,29.69,131.32,102.18,46.59,57.59,39.01,307.59,111.35,397.18,91.88,180.65,50.44,26.57
30-10-2014,15.99,56.64,126.85,152.00,645.33,45.01,78.56,66.49,127.83,49.91,21.60,39.78,63.85,417.45,74.85,18.20,30.49,29.83,129.59,100.42,51.77,57.90,39.29,307.30,112.00,400.71,92.45,183.25,50.01,27.46
31-10-2014,32.94,59.28,126.90,154.95,662.34,46.45,20.60,65.70,129.29,49.78,22.95,39.54,64.16,84.52,76.00,7.83,29.92,30.40,131.02,99.93,52.38,58.53,38.82,304.60,114.86,415.12,93.02,170.05,50.22,27.79
03-11-2014,33.07,60.54,129.85,158.37,652.56,47.35,79.25,66.00,131.79,49.79,23.50,39.38,65.59,85.76,87.45,17.75,31.49,31.39,130.33,99.15,51.77,58.32,38.35,301.10,115.01,425.25,93.22,166.20,234.08,27.33
05-11-2014,32.97,58.69,124.70,158.81,671.66,46.55,73.33,64.75,133.33,48.91,96.55,41.11,65.33,86.55,79.95,17.80,30.52,32.67,129.35,100.08,52.56,59.08,39.15,300.56,114.90,440.24,92.24,171.65,51.17,26.30
07-11-2014,32.80,57.84,124.00,160.44,657.73,44.23,72.60,64.26,133.72,48.66,21.60,44.29,66.72,85.43,80.40,19.90,31.33,31.58,128.66,100.96,50.88,60.28,39.86,297.41,115.92,442.74,91.33,171.40,50.70,26.76
